date,hotelid,hotelname,price,resid,planid,pref,city,GA,device,ref
2023/12/5,S010196,定山渓ビューホテル,36905,2486968787,3453836-25152348-8274883-14521496,Hokkaido,Sapporo,GA928765285.1700390475,mobile,travel.biglobe.ne.jp / referral
2023/11/28,S140487,アパホテル＆リゾート＜横浜ベイタワー＞,11000,2486953997,3490924-26278361-8468782-15403248,Hokkaido,Sapporo,GA928765285.1700390475,mobile,travel.biglobe.ne.jp / referral
2023/12/18,S010218,ホテルグランテラス千歳,4840,2487000472,3453836-25151912-8274883-14521118,Hokkaido,Sapporo,GA928765285.1700390475,mobile,travel.biglobe.ne.jp / referral
2023/12/13,S280014,神戸三宮ユニオンホテル,10890,2487019133,3451743-25227460-8268832-14569632,Hokkaido,Sapporo,GA928765285.1700390475,mobile,travel.biglobe.ne.jp / referral
2023/12/11,S010867,ベッセルホテルカンパーナすすきの,25300,2486982952,3490955-26202940-8468940-15337520,Saitama,Soka,GA929918111.1700901701,desktop,tour.ne.jp / referral
2023/12/2,S400308,ホテルＷＢＦグランデ博多,21560,2486979283,3453879-25340170-8275030-14653463,Saitama,Soka,GA929918111.1700901701,desktop,tour.ne.jp / referral
2023/11/26,S010088,ホテルねむろ海陽亭,14100,2486920294,3501707-26430093-8523477-15526335,Saitama,Soka,GA929918111.1700901701,desktop,tour.ne.jp / referral
2023/11/26,S400279,ホテルビスタ福岡［中洲川端］,21450,2486922191,3453879-25253788-8275030-14590594,Saitama,Soka,GA929918111.1700901701,desktop,tour.ne.jp / referral
2023/11/26,S010867,ベッセルホテルカンパーナすすきの,9350,2486920283,3501707-26429484-8523477-15525791,Saitama,Soka,GA929918111.1700901701,desktop,tour.ne.jp / referral
2023/12/19,S010088,ホテルねむろ海陽亭,14100,2487006903,3501707-26429735-8523477-15526003,Saitama,Soka,GA929918111.1700901701,desktop,tour.ne.jp / referral
2023/10/4,S130164,パールホテル両国,7700,2486718209,3489203-26182008-8465036-15318391,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/10/14,S260593,ホテルユニゾ京都烏丸御池,7700,2486748100,3488522-26068774-8463371-15219081,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/10/28,S130893,東急ステイ蒲田,7920,2486804507,3466380-25806642-8307439-15007326,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/11/7,S270083,ホテルアウィーナ大阪,6460,2486847290,3488517-26156426-8463366-15296121,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/11/7,S130893,東急ステイ蒲田,7920,2486846763,3466380-25806642-8307439-15007326,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2024/1/5,S400006,ホテルクラウンヒルズ小倉,8965,2487042540,3487916-26154805-8462504-15294605,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/10/24,S230044,ホテルサンルートプラザ名古屋,6050,2486818779,3492872-26288087-8472719-15411497,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/11/30,S130893,東急ステイ蒲田,7370,2486943167,3466380-25806642-8307439-15007326,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2024/1/5,S280155,ホテルクラウンパレス神戸,7700,2487042950,3497032-26318161-8494700-15438237,Tokyo,(not set),GA932786057.1600757960,mobile,google / organic
2023/11/7,S280004,ホテルヒューイット甲子園,11000,2486844479,3488531-26154946-8463392-15294733,Kanagawa,Kawasaki,GA93358836.1697000077,desktop,google / organic
2023/11/6,S280004,ホテルヒューイット甲子園,23000,2486842905,3496920-26224084-8494476-15355859,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,18200,2486842681,3496920-26224084-8494476-15355859,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,14300,2486840845,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/7,S280004,ホテルヒューイット甲子園,12100,2486844448,3488531-26154946-8463392-15294733,Kanagawa,Kawasaki,GA93358836.1697000077,desktop,google / organic
2023/11/7,S280004,ホテルヒューイット甲子園,12100,2486844468,3488531-26154946-8463392-15294733,Kanagawa,Kawasaki,GA93358836.1697000077,desktop,google / organic
2023/11/7,S280004,ホテルヒューイット甲子園,16500,2486844475,3488531-26154946-8463392-15294733,Kanagawa,Kawasaki,GA93358836.1697000077,desktop,google / organic
2023/11/6,S280004,ホテルヒューイット甲子園,17000,2486842926,3496920-26224084-8494476-15355859,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,12100,2486843152,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,12100,2486840546,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,19800,2486843142,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,14300,2486843527,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,19800,2486843038,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,11000,2486843046,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,11000,2486843028,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,19800,2486840155,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,19800,2486843056,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,14300,2486843266,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/7,S280004,ホテルヒューイット甲子園,15400,2486844458,3488531-26154946-8463392-15294733,Kanagawa,Kawasaki,GA93358836.1697000077,desktop,google / organic
2023/11/6,S280004,ホテルヒューイット甲子園,14300,2486843009,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,11400,2486842946,3496920-26224084-8494476-15355859,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,19800,2486843297,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/11/6,S280004,ホテルヒューイット甲子園,14300,2486840863,3488531-26154946-8463392-15294733,Tokyo,Chuo City,GA93358836.1697000077,desktop,tour.ne.jp / referral
2023/12/15,S270092,ホテルフクラシア大阪ベイ,19800,2487015125,3451741-26013101-8268830-15173504,Osaka,Osaka,GA936129755.1702621326,desktop,(direct) / (none)
2023/12/15,S270092,ホテルフクラシア大阪ベイ,39600,2487015051,3451741-26013101-8268830-15173504,Osaka,Osaka,GA936129755.1702621326,desktop,(direct) / (none)
2023/12/15,S270092,ホテルフクラシア大阪ベイ,44000,2487015052,3451741-26013096-8268830-15173500,Osaka,Osaka,GA936129755.1702621326,desktop,(direct) / (none)
2023/12/15,S270092,ホテルフクラシア大阪ベイ,98450,2487015104,3451741-26013096-8268830-15173500,Osaka,Osaka,GA936129755.1702621326,desktop,(direct) / (none)
2023/12/15,S270092,ホテルフクラシア大阪ベイ,108240,2487015134,3451741-26013101-8268830-15173504,Osaka,Osaka,GA936129755.1702621326,desktop,(direct) / (none)
2023/12/30,S270125,ハートンホテル北梅田,17600,2487052593,3488517-26156567-8463366-15296250,Hiroshima,Hiroshima,GA936895589.1608201097,mobile,yahoo / organic
2023/11/18,S130008,レム日比谷,13200,2486914924,3478234-26006688-8336701-15167728,Miyazaki,Hyuga,GA936895589.1608201097,mobile,yahoo / organic
2023/10/15,S280376,宝塚ホテル,30800,2486744779,3488531-26062816-8463392-15213970,Tokyo,(not set),GA936895589.1608201097,mobile,yahoo / cpc
2023/12/17,S270125,ハートンホテル北梅田,26400,2487009496,3493965-26285159-8475395-15409082,Hokkaido,Sapporo,GA936895589.1608201097,mobile,yahoo / cpc
2023/12/5,S280376,宝塚ホテル,30800,2486960479,3488531-26062816-8463392-15213970,Osaka,Toyonaka,GA936895589.1608201097,mobile,yahoo / cpc
2023/11/28,S260529,ダイワロイネットホテル京都テラス八条東口,12100,2486951394,3449122-25227297-8262718-14569501,Osaka,Osaka,GA936895589.1608201097,mobile,yahoo / organic
2023/10/8,S120069,ヒルトン成田,16170,2486731501,3487920-26183602-8462508-15319848,Kyoto,Miyazu,GA938176348.1696749719,mobile,yahoo / cpc
2023/10/16,S120069,ヒルトン成田,16170,2486771139,3487920-26183602-8462508-15319848,Tokyo,(not set),GA938176348.1696749719,mobile,yahoo / cpc
2023/10/13,S120070,インターナショナルガーデンホテル成田,8690,2486755543,3487920-26154445-8462508-15294316,Shimane,Matsue,GA938176348.1696749719,mobile,yahoo / cpc
2023/10/16,S120069,ヒルトン成田,13090,2486771358,3487920-26183602-8462508-15319848,Tokyo,(not set),GA938176348.1696749719,mobile,yahoo / cpc
2023/10/13,S120335,ホテルマイステイズプレミア成田,10340,2486749023,3475196-25850385-8329188-15043262,Tochigi,Oyama,GA938176348.1696749719,mobile,yahoo / cpc
2023/10/8,S120069,ヒルトン成田,13090,2486731410,3487920-26183602-8462508-15319848,Kyoto,Miyazu,GA938176348.1696749719,mobile,yahoo / cpc
2023/10/31,S130213,京王プラザホテル 八王子,11440,2486837895,3467323-25648195-8309715-14887087,Kumamoto,Kumamoto,GA939190355.1697268064,desktop,mail.yahoo.co.jp / referral
2023/10/30,S130213,京王プラザホテル 八王子,11440,2486832267,3467323-25648195-8309715-14887087,Kumamoto,Kumamoto,GA939190355.1697268064,desktop,mail.yahoo.co.jp / referral
2023/10/30,S130212,ｔｈｅ ｂ 八王子,12210,2486832498,3494942-26339835-8478127-15455158,Kumamoto,Kumamoto,GA939190355.1697268064,desktop,mail.yahoo.co.jp / referral
2023/10/30,S130213,京王プラザホテル 八王子,11440,2486832545,3487920-26090053-8462508-15238773,Kumamoto,Kumamoto,GA939190355.1697268064,desktop,mail.yahoo.co.jp / referral
2023/10/30,S130213,京王プラザホテル 八王子,12540,2486832883,3467323-25648207-8309715-14887099,Kumamoto,Kumamoto,GA939190355.1697268064,desktop,mail.yahoo.co.jp / referral
2023/10/15,S010250,洞爺サンパレス リゾート＆スパ,35200,2486745162,3453836-25335383-8274883-14650205,Saitama,Ageo,GA942764696.1697329165,mobile,google / cpc
2023/10/15,S010810,ＪＲイン札幌駅南口,6600,2486745041,3453836-25152095-8274883-14521264,Saitama,Ageo,GA942764696.1697329165,mobile,google / cpc
2023/10/20,S010218,ホテルグランテラス千歳,5390,2486793002,3453836-25151912-8274883-14521118,Saitama,Ageo,GA942764696.1697329165,mobile,google / organic
2023/10/15,S010810,ＪＲイン札幌駅南口,13200,2486745120,3453836-25152095-8274883-14521264,Saitama,Ageo,GA942764696.1697329165,mobile,google / cpc
2023/10/16,S010250,洞爺サンパレス リゾート＆スパ,35200,2486770981,3453836-25335383-8274883-14650205,Saitama,Ageo,GA942764696.1697329165,mobile,google / organic
2023/10/16,S010810,ＪＲイン札幌駅南口,13200,2486770965,3453836-25152095-8274883-14521264,Saitama,Ageo,GA942764696.1697329165,mobile,google / organic
2023/12/9,S340263,相鉄フレッサイン広島駅前,8030,2486995919,3488443-26123704-8463281-15268510,Aichi,Nagoya,GA943791201.1667509125,mobile,rtbhouse / display
2023/10/3,S400045,西鉄グランドホテル,16500,2486687211,3487916-26154670-8462504-15294494,Osaka,Osaka,GA943791201.1667509125,mobile,rtbhouse / display
2023/10/6,S340023,ホテルグランヴィア広島,11900,KA9028754e,0-1000516886-0-1000023824,Osaka,Osaka,GA943791201.1667509125,mobile,rtbhouse / display
2023/10/4,S400032,ダイワロイネットホテル博多祇園,14850,2486686447,3487916-26147389-8462504-15287816,Osaka,Osaka,GA943791201.1667509125,mobile,rtbhouse / display
2023/12/23,S340023,ホテルグランヴィア広島,11440,2487029692,3495827-26338617-8491403-15454088,Fukuoka,Fukuoka,GA943791201.1667509125,mobile,rtbhouse / display
2023/12/8,S400334,テンザホテル・博多ステーション,8001,2486992863,3453879-25246970-8275030-14585535,Aichi,Nagoya,GA943791201.1667509125,mobile,rtbhouse / display
2023/12/16,S340023,ホテルグランヴィア広島,11440,2487016679,3495827-26338616-8491403-15454088,Fukuoka,Fukuoka,GA943791201.1667509125,mobile,rtbhouse / display
2023/11/22,S420094,セントラルホテル佐世保,7370,2486906452,3467918-25368962-8311389-14674276,Fukuoka,Fukuoka,GA943791201.1667509125,mobile,google / cpc
2023/11/3,S400334,テンザホテル・博多ステーション,9801,2486853903,3453879-25246970-8275030-14585535,Osaka,Osaka,GA943791201.1667509125,mobile,rtbhouse / display
2023/10/29,S400334,テンザホテル・博多ステーション,9801,2486807586,3453879-25246970-8275030-14585535,Nagasaki,Tsushima,GA943791201.1667509125,mobile,google / cpc
2023/10/3,S400233,ホテルモンテエルマーナ福岡,12320,2486687541,3453879-25340516-8275030-14653758,Osaka,Osaka,GA943791201.1667509125,mobile,rtbhouse / display
2023/11/2,S420007,ホテルリソル佐世保,9900,2486859166,3488351-26168559-8463180-15306491,Osaka,Osaka,GA943791201.1667509125,mobile,rtbhouse / display
2024/1/8,S260529,ダイワロイネットホテル京都テラス八条東口,25300,2487073337,3449122-25227297-8262718-14569501,Gunma,Ota,GA94682512.1670419648,desktop,yahoo / organic
2023/10/23,S260529,ダイワロイネットホテル京都テラス八条東口,25300,2486780394,3449122-25227297-8262718-14569501,Gunma,Ota,GA94682512.1670419648,desktop,yahoo / organic
2023/12/10,S060014,仙峡の宿 銀山荘,48400,2486989161,3487221-26043861-8455285-15199326,Gunma,Ota,GA94682512.1670419648,desktop,yahoo / organic
2023/12/14,S060238,ダイワロイネットホテル山形駅前,17160,2487013067,3487221-26186363-8455285-15322431,Gunma,Ota,GA94682512.1670419648,desktop,yahoo / organic
2023/12/10,S040276,ダイワロイネットホテル仙台西口,26400,2486989558,3488665-26184403-8463684-15320562,Gunma,Ota,GA94682512.1670419648,desktop,yahoo / organic
2023/10/23,S260529,ダイワロイネットホテル京都テラス八条東口,17600,2486780330,3449122-25227297-8262718-14569501,Gunma,Ota,GA94682512.1670419648,desktop,yahoo / organic
2024/1/8,S130081,京王プラザホテル,133650,2487073847,3499433-26420550-8500636-15518127,Tokyo,Shinagawa City,GA947014882.1703902634,mobile,tour.ne.jp / referral
2024/1/7,S130395,ホテルグレイスリー新宿,160000,2487078454,3486650-26085794-8453883-15234952,(not set),(not set),GA947014882.1703902634,mobile,tour.ne.jp / referral
2023/12/31,S130067,渋谷エクセルホテル東急,137600,2487054810,3492910-26318376-8472788-15438441,(not set),(not set),GA947014882.1703902634,mobile,(direct) / (none)
2023/12/31,S130067,渋谷エクセルホテル東急,153400,2487054111,3492910-26318369-8472788-15438436,Tokyo,Shinagawa City,GA947014882.1703902634,mobile,tour.ne.jp / referral
2024/1/4,S130081,京王プラザホテル,25850,2487041659,3499433-26420548-8500636-15518126,Tokyo,Shinagawa City,GA947014882.1703902634,mobile,tour.ne.jp / referral
2023/12/31,S130067,渋谷エクセルホテル東急,72600,2487054106,3492910-26318376-8472788-15438441,Tokyo,Shinagawa City,GA947014882.1703902634,mobile,tour.ne.jp / referral
2023/11/3,S120083,ホテルフランクス,18480,2486850604,3487868-26161186-8462412-15300060,Shimane,Matsue,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/11/3,S120083,ホテルフランクス,18480,2486850953,3487868-26161186-8462412-15300060,Shimane,Matsue,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/11/3,S120083,ホテルフランクス,13530,2486850945,3487868-26161186-8462412-15300060,Shimane,Matsue,GA947358276.1696204386,mobile,tour.ne.jp / referral
2024/1/1,S220756,スマイルホテル掛川,7600,KA4029528e,0-1001255668-0-1000270660,Hokkaido,Muroran,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/10/27,S140009,ニューオータニイン横浜プレミアム,13800,KA6028982z,0-1001460372-0-1000305569,Hyogo,Kobe,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/10/27,S140544,ファーイーストビレッジホテル横浜,12600,2486803817,3490922-26356676-8468777-15467626,Hokkaido,Muroran,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/10/27,S140544,ファーイーストビレッジホテル横浜,10180,2486803807,3490922-26356676-8468777-15467626,Hokkaido,Muroran,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/10/27,S140544,ファーイーストビレッジホテル横浜,10180,2486803831,3490922-26356676-8468777-15467626,Hokkaido,Muroran,GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/10/19,S110001,パレスホテル大宮,17050,2486767285,3492950-26360533-8472846-15470718,Tokyo,(not set),GA947358276.1696204386,mobile,tour.ne.jp / referral
2023/10/23,S130799,Ｔマークシティホテル東京大森,8250,2486780696,3466380-25806627-8307439-15007317,Ile-de-France,Roissy-en-France,GA948736997.1695869474,desktop,atrrd.valuecommerce.com / referral
2023/12/7,S260181,アルモントホテル京都,5830,2486966460,3497783-26362381-8496376-15472276,Chiba,Chiba,GA948736997.1695869474,desktop,atrrd.valuecommerce.com / referral
2023/10/21,S260301,ベッセルホテルカンパーナ京都五条,4400,2486794732,3488522-26157173-8463371-15296765,England,(not set),GA948736997.1695869474,desktop,atrrd.valuecommerce.com / referral
2023/10/21,S260301,ベッセルホテルカンパーナ京都五条,6160,2486794716,3488522-26157173-8463371-15296765,England,(not set),GA948736997.1695869474,desktop,atrrd.valuecommerce.com / referral
2023/10/21,S260301,ベッセルホテルカンパーナ京都五条,6160,2486794611,3488522-26157173-8463371-15296765,England,(not set),GA948736997.1695869474,desktop,atrrd.valuecommerce.com / referral
2023/10/7,S010178,ホテルルートイン札幌中央,8800,2486705566,3453835-25105619-8274882-14487290,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/7,S010178,ホテルルートイン札幌中央,8800,2486705319,3453835-25105619-8274882-14487290,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/7,S010178,ホテルルートイン札幌中央,8800,2486705030,3453835-25105619-8274882-14487290,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/7,S010735,ホテルルートインＧｒａｎｄ旭川駅前,14300,2486705017,3453835-25182599-8274882-14539656,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/7,S010173,Ｔマークシティホテル札幌,6050,2486705032,3490955-26191092-8468940-15326888,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/7,S010173,Ｔマークシティホテル札幌,6050,2486705225,3490955-26191092-8468940-15326888,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/7,S010735,ホテルルートインＧｒａｎｄ旭川駅前,14850,2486705385,3453835-25182599-8274882-14539656,Osaka,Higashiosaka,GA952330707.1694742315,desktop,tour.ne.jp / referral
2023/10/5,S120100,ホテルエミオン東京ベイ,35200,2486712017,3485187-26026183-8450443-15184995,Ibaraki,(not set),GA954198817.1665465699,mobile,google / organic
2023/10/6,S120100,ホテルエミオン東京ベイ,42900,2486703695,3485187-26026241-8450443-15185046,Ibaraki,(not set),GA954198817.1665465699,mobile,google / organic
2023/10/6,S120100,ホテルエミオン東京ベイ,42900,2486703631,3485187-26026241-8450443-15185046,Ibaraki,(not set),GA954198817.1665465699,mobile,google / organic
2023/10/5,S120100,ホテルエミオン東京ベイ,35200,2486712015,3485187-26026183-8450443-15184995,Ibaraki,(not set),GA954198817.1665465699,mobile,google / organic
2023/10/5,S120100,ホテルエミオン東京ベイ,28600,2486712033,3485187-26026241-8450443-15185046,Ibaraki,(not set),GA954198817.1665465699,mobile,google / organic
2023/10/5,S120100,ホテルエミオン東京ベイ,28600,2486712009,3485187-26026241-8450443-15185046,Ibaraki,(not set),GA954198817.1665465699,mobile,google / organic
2023/11/11,S270500,オリエンタルホテル ユニバーサル・シティ,21560,2486867929,3492431-26281844-8471941-15406376,Tokyo,Fuchu,GA955294761.1698231314,mobile,google / cpc
2023/11/1,S270087,ホテル近鉄ユニバーサル・シティ,23980,2486821223,3487486-26117524-8455995-15262964,Tokyo,Setagaya City,GA955294761.1698231314,mobile,google / organic
2023/11/7,S270500,オリエンタルホテル ユニバーサル・シティ,21560,2486878650,3492431-26281844-8471941-15406376,Tokyo,Fuchu,GA955294761.1698231314,mobile,google / cpc
2023/10/26,S270500,オリエンタルホテル ユニバーサル・シティ,22660,2486815440,3492431-26281852-8471941-15406384,Tokyo,Fuchu,GA955294761.1698231314,mobile,google / cpc
2023/11/13,S270087,ホテル近鉄ユニバーサル・シティ,24200,2486890275,3487479-26117314-8455988-15262760,Tokyo,Fuchu,GA955294761.1698231314,mobile,google / organic
2023/10/29,S270087,ホテル近鉄ユニバーサル・シティ,26180,2486839628,3487486-26117523-8455995-15262963,Tokyo,(not set),GA955294761.1698231314,mobile,google / cpc
2023/10/18,S140039,川崎日航ホテル,8800,2486761626,3490922-26342212-8468777-15456994,Tokyo,Tachikawa,GA955348185.1695544688,desktop,tour.ne.jp / referral
2023/10/5,S200873,小諸グランドキャッスルホテル,10878,KA9028743r,0-1001643267-0-1000332268,Tokyo,Tachikawa,GA955348185.1695544688,desktop,tour.ne.jp / referral
2023/10/18,S140020,ホテルＪＡＬシティ関内横浜,8580,2486760394,3497103-26382129-8494829-15488024,Tokyo,Tachikawa,GA955348185.1695544688,desktop,tour.ne.jp / referral
2023/10/12,S200873,小諸グランドキャッスルホテル,12638,KA20288285,0-1001643258-0-1000332268,Tokyo,Tachikawa,GA955348185.1695544688,desktop,tour.ne.jp / referral
2023/10/5,S200873,小諸グランドキャッスルホテル,12638,KA00287452,0-1001643258-0-1000332268,Tokyo,Tachikawa,GA955348185.1695544688,desktop,tour.ne.jp / referral
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,40150,2486751251,3494577-26329649-8477290-15446777,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,41800,2486751554,3494577-26329646-8477290-15446776,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,41800,2486751525,3494577-26329646-8477290-15446776,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,41800,2486751504,3494577-26329646-8477290-15446776,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,41800,2486751470,3494577-26329646-8477290-15446776,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,41800,2486751215,3494577-26329646-8477290-15446776,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,41800,2486751584,3494577-26329646-8477290-15446776,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/10/12,S130182,相鉄グランドフレッサ東京ベイ有明,35200,2486751374,3494577-26329648-8477290-15446777,Saga,Takeo,GA957025814.1692587685,desktop,MailMag / email
2023/11/9,S280100,姫路キヤッスルグランヴィリオホテル,6600,2486868660,3451743-25197381-8268832-14547685,Kyoto,Kizugawa,GA958215399.1697984103,mobile,google / cpc
2023/12/26,S280100,姫路キヤッスルグランヴィリオホテル,13200,2487027667,3451743-25197381-8268832-14547685,Kyoto,Kizugawa,GA958215399.1697984103,mobile,google / organic
2023/11/16,S280100,姫路キヤッスルグランヴィリオホテル,6600,2486887377,3451743-25197381-8268832-14547685,Osaka,Osaka,GA958215399.1697984103,mobile,google / organic
2023/11/27,S280100,姫路キヤッスルグランヴィリオホテル,6600,2486958014,3451743-25197381-8268832-14547685,Kyoto,Kizugawa,GA958215399.1697984103,mobile,google / organic
2023/10/22,S280100,姫路キヤッスルグランヴィリオホテル,6600,2486781603,3451743-25197381-8268832-14547685,Kyoto,Kizugawa,GA958215399.1697984103,mobile,trivago / referral
2023/11/27,S130912,三井ガーデンホテル六本木プレミア,30800,2486927243,3494942-26336137-8478127-15451945,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/10/24,S130081,京王プラザホテル,60500,2486787127,3499433-26420548-8500636-15518126,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/12/18,S130912,三井ガーデンホテル六本木プレミア,31600,2487003998,3430177-24974748-8121475-14397284,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/12/21,S130081,京王プラザホテル,23650,2487031598,3499433-26420551-8500636-15518128,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2024/1/5,S130081,京王プラザホテル,25850,2487045526,3499433-26420548-8500636-15518126,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/12/8,S130912,三井ガーデンホテル六本木プレミア,54000,2486990618,3430177-24974748-8121475-14397284,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/11/16,S130046,ホテル ザ セレスティン 東京芝（旧セレスティンホテル）,31000,2486887779,3430177-24974766-8121475-14397299,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/12/26,S130022,秋葉原ワシントンホテル,82500,2487024807,3494735-26337355-8477579-15453081,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2024/1/5,S130081,京王プラザホテル,97900,2487045512,3499433-26420548-8500636-15518126,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/11/21,S130976,からくさホテルＴＯＫＹＯ ＳＴＡＴＩＯＮ,33000,2486907112,3490922-26340527-8468777-15455766,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2024/1/4,S130081,京王プラザホテル,70950,2487043907,3499433-26420548-8500636-15518126,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2024/1/3,S130022,秋葉原ワシントンホテル,34100,2487049212,3494735-26333591-8477579-15449868,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/12/1,S130081,京王プラザホテル,29150,2486945933,3499433-26420548-8500636-15518126,(not set),(not set),GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/11/24,S130081,京王プラザホテル,53900,2486936918,3499433-26420548-8500636-15518126,Tokyo,Chiyoda City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/11/13,S130912,三井ガーデンホテル六本木プレミア,35000,2486895847,3430177-24974745-8121475-14397281,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
2023/10/2,S130069,セルリアンタワー東急ホテル,149000,2486681633,3488695-26198623-8464439-15333563,Tokyo,Shinagawa City,GA959314311.1693486653,desktop,tour.ne.jp / referral
