name,title,summary,url,ido,keido
ホテルハーヴェスト天城高原, ホテルハーヴェスト天城高原 天城高原に立つ多彩なスポーツが楽しめる天空のリゾートホテル,"北に富士山を仰ぎ、東に相模湾、西に駿河湾と雄大な眺望に恵まれた自然のサンクチュアリ。360度の眺望と1,000万平方メートルという日本屈指の規模を誇る、くつろぎと躍動のリゾート。空中アクティビティのスカイアドベンチャーやゴルフコース・テニスコート・パターゴルフなどのスポーツ施設も充実。　壮麗な富士を眺めながら、ゆったりつかれる大きな湯船が自慢の大浴場。大自然に抱かれて、心なごむ豊かな休日を満喫していただけるよう、訪れる皆様を優しくお迎えいたします。",https://www.ikyu.com/00001561/,34.892161,139.02842
東京ディズニーランド®ホテル, 東京ディズニーランド®ホテル 東京ディズニーランド(R)真正面に位置。ファンタジーな空間を満喫,東京ディズニーランドホテルは、ディズニーリゾートラインの駅舎を挟んで東京ディズニーランドの真正面に位置するディズニーホテルです。東京ディズニーランドのワールドバザールの街並みと同じヴィクトリア朝様式の豪華な雰囲気に、ディズニーのモチーフが館内の随所に織り込まれファンタジーな世界観が広がります。,https://www.ikyu.com/00001562/,35.636873,139.878245
東京ディズニーシー・ホテルミラコスタ®, 東京ディズニーシー・ホテルミラコスタ® 東京ディズニーシー(R)に泊まる。忘れられない極上の体験を,冒険の余韻をそのままに･･･。パークに滞在できるディズニーホテル。東京ディズニーシー・ホテルミラコスタは、東京ディズニーシー®で遊んだときめきの余韻をそのままに、パークの中に宿泊できるディズニー・テーマパーク一体型ホテルです。イタリアンクラシックをコンセプトにした上質な空間で、パークでの冒険を振り返り、明日への航海に想いを馳せることができます。,https://www.ikyu.com/00001563/,35.627314,139.887124
あうら　橘, あうら　橘 箱根湯本の高台で雄大な景色が一望できる温泉旅館,あうら　橘は2008年12月28日に創業60周年を機にリニューアルオープンいたしました。“あうら”とはギリシャ語で“そよ風”を意味します。箱根の爽やかな風を随所で感じていただける宿をコンセプトにお部屋、スカイテラス、ガーデンテラス、ダイニングなど心地よい空間をご提供いたします。箱根湯本駅からも徒歩圏内でアクセスも抜群！湯本では一番高い場所に位置しておりますので、雄大な箱根の景色を眺めながらゆったり露天風呂に浸かる・・・。そんなシーンを思い浮かべてください。,https://www.ikyu.com/00001564/,35.228756,139.100724
赤沢迎賓館, 赤沢迎賓館 全室露天風呂付。海洋深層水の湯をお部屋で気兼ねなく味わう,日本建築の粋を極めた館内。細部にまでこだわった赤沢迎賓館の室内は凛とした気品を湛え、海洋深層水の湯を贅沢に掛け流した露天風呂を全室にしつらえました。こだわりの料理は地元で水揚げされた魚介をはじめ、全国から四季折々の食材をとりよせた懐石料理をご賞味ください。隣接する「赤沢スパ」は海洋深層水100％のプールとエステルーム誇る贅沢な空間。癒しのひとときをお約束致します。,https://www.ikyu.com/00001565/,34.861668,139.095913
三井ガーデンホテル仙台, 三井ガーデンホテル仙台 「広瀬通駅」徒歩1分の立地はビジネスにも観光にも最適,三井ガーデンホテル仙台は仙台の中心地東二番町通に面し市営地下鉄広瀬通駅西1番出口より徒歩1分と非常に便利な立地でございます。ビジネス、ご旅行など、さまざまなシーンでご利用いただけます。「セカンドハウス」というコンセプトの新しいホテル。自分だけの時間軸でくつろげるプライベート感と大人らしい「特別感」や「心地良さ」を演出するスタイリッシュな空間をお楽しみ下さい。,https://www.ikyu.com/00001566/,38.26358,140.873514
川棚グランドホテルお多福, 川棚グランドホテルお多福 川棚温泉にある「旅館は劇場」がテーマの宿。露天風呂で安らぎのひとときを,山口県の西に位置する下関の奥座敷、川棚温泉。川棚グランドホテルは「劇場旅館（登録商標）」をテーマに、川棚の風土をベースとしたドラマティックな旅館づくりを目指しております。訪れる皆さまが主役であり、観客です。光と風と人が出逢い、新しい風景が生まれます。「川棚らしく、新しく」を基本コンセプトに「小さな街づくり」を目指し、スタッフ一同親しみのあるおもてなしで皆様をお待ち申し上げております。,https://www.ikyu.com/00001567/,34.139762,130.93956
積善館（佳松亭・山荘）, 積善館（佳松亭・山荘） 意匠の異なる「山荘」、静かな高台に佇む「佳松亭」で贅沢な滞在,元禄7年の創業以来300余年、湯治客の往来が絶えない「積善館」。日本最古の湯宿建築と伝えられ、湯治文化が今もなお息づく「本館」、桃山様式を用いた優れたデザイン・建築方法により、国の登録文化財に指定されている「山荘」、四万温泉の中で最も高台にあり、老松の静寂に包まれた「佳松亭」、の3つの建物がございます。このうち、山荘と佳松亭では総料理長自慢の懐石料理をご提供し、深い味わいをお楽しみいただけます。レトロモダンな「元禄の湯」、四季の移り変わりを感じる「杜の湯」などバリエーション豊かな4つの温泉とともにご堪能ください。,https://www.ikyu.com/00001569/,36.686338,138.773781
山荘　わらび野, 山荘　わらび野 自家源泉掛け流しの温泉が贅沢に楽しめる全室スイートの宿,由布院の風景を纏う宿「山荘　わらび野」。食事は豊後水道で獲れた新鮮な魚介、大分県が誇る豊後ゆふいん牛、自家米や自家菜園の野菜などをふんだんに使った創作会席。自家源泉から湧き出る掛け流しのやわらかい温泉。日頃の喧騒を忘れて自分へのご褒美に、ゆっくりとした時間を大切にする。そういった時間と空間を提供できる宿「山荘わらび野」で皆様にお会い出来る事を心よりお待ちしております。,https://www.ikyu.com/00001572/,33.261417,131.338294
那須陽光ホテル, 那須陽光ホテル 那須連山を望み、ゆったりとした間取りの客室で、寛ぎのひとときを,那須連山に見守られた大人のための高原リゾート、那須陽光ホテル。ゲストルームすべてから連山を望み、都会の喧噪から離れ、音のない空間でゆっくりとお過ごしいただけます。契約農園や農家から仕入れる新鮮な野菜やハーブ、地元の食材を使い、シェフが腕によりをかけて仕上げた創作イタリアンをお楽しみください。,https://www.ikyu.com/00001573/,37.023791,140.171275
sankara hotel＆spa 屋久島, sankara hotel＆spa 屋久島 屋久島の亜熱帯雨林の高台に立つ、スピリチュアルリゾート,SANKARAは、サンスクリット語で「天からの恵」という意味があり、ここには自然の恵み、食の恵み、居住空間の恵み、そのすべてが揃っています。悠久の時を超え、屋久島の自然が造り上げてきた神々しいまでに美しく、神秘的なロケーションの中、卓越したフランス料理をご堪能いただけるレストランと洗練されたスイートとヴィラタイプの客室29室。国内はもちろん、海外からのお客様にも心から寛いでいただける、特別な時間を用意して、皆様のお越しをお待ちしております。,https://www.ikyu.com/00001577/,30.263981,130.599288
稲取温泉　石花海（せのうみ）, 稲取温泉　石花海（せのうみ） 稲取漁港で水揚げされた魚を味わい、海の絶景に癒される滞在,「石花海（せのうみ）」とは、伊豆の海底に広がる海の丘の事。豊かな浅瀬はお魚たちの格好の棲み家です。当館にも稲取漁港で水揚げされた美味しい魚たちが集まります。名物の漁師焼きをはじめ、海の幸をゆっくり味わってください。また、私どもの一番のおもてなしは目の前の大海原。ロビーから、展望風呂から雄大な眺めが広がります。お客様にも海に抱かれたようなおおらかな気分でお寛ぎいただきたいと思います。海を見ながら 、源泉かけ流しの温泉に浸れば日頃の疲れも忘れます。「稲取温泉　石花海（せのうみ）」の館内は廊下までも畳敷き。素足でゆっくりとお過ごし下さい。,https://www.ikyu.com/00001579/,34.76617,139.036532
あらや滔々庵, あらや滔々庵 創業八百余年、魯山人も愛した加賀の名湯と美食の老舗宿,水面の姿は刻々と移ろえど、湯は時を超え滔々と湧き続ける。その在り様は、永遠と流転の根元は一つという芭蕉の「不易流行」の教えにも似ております。加賀大聖寺藩前田家より湯番頭“荒屋源右衛門”の命を受けて以来、今日まで変わらぬもの、変わるべきものの本質を日々の業わいにしっかりと息づかせて。当宿が後の世にも育んでいきたいおもてなしの心でございます。,https://www.ikyu.com/00001580/,36.288724,136.362022
由布の癒　友里, 由布の癒　友里 全室離れ＆源泉掛け流し露天風呂付。由布の山麓に佇む癒しの空間,由布院に大人の為の新しい寛ぎ処が誕生。二人の時間を愉しんでいただくためだけに全部屋戸建の離れに源泉かけ流しの露天風呂温泉、そして羨望を集める由布の美しい自然、洗練された当地の旬の味わい。くつろぎとときめきを奏でる時を…癒しと安らぎの空間でお待ちしております。,https://www.ikyu.com/00001581/,33.273783,131.364473
ORIENTAL HOTEL, ORIENTAL HOTEL 開港の歴史と異国情緒漂う、旧居留地のラグジュアリーホテル,異国情緒溢れる神戸居留地のメインストリートに位置するホテルのエントランス。最上階のロビーでは、六甲山、神戸港が広がる贅沢な景色が皆さまをあたたかくお迎えいたします。洗練された空間にしつらえた、どこか懐かしさと温かみを感じる全116室のお部屋からは、最高のロケーションで神戸らしさを存分に感じていただけます。寛ぎと上質の時間を心ゆくまでお過ごしください。,https://www.ikyu.com/00001582/,34.687786,135.19295
山科伯爵邸 源鳳院, 山科伯爵邸 源鳳院 数奇屋の美とモダンが調した伝統の和風建築で、非日常のひととき,ようこそ源鳳院へ、ようこそ創造的精神の森へ。大正年間の華族・山科伯爵の旧邸をルーツに、数奇屋の美とモダンの感性を調和させた伝統の和風建築。東山を借景にした洗練の非日常空間に皆様をご案内いたします。,https://www.ikyu.com/00001584/,35.015074,135.788736
ホテル洲の崎　風の抄, ホテル洲の崎　風の抄 房総半島の南端、潮騒と鳥の唄に癒されるおもてなしの温泉宿,季節のきざし、花や潮の香り、海の幸、一年中おだやかな気候、そして、この地に育んだおおらかさ。お客様がこの風にふれた心地良さや風が動かした海や木々の風景を、想い想いの思い出として、心に残る「風の抄・かぜのしょう」をお一人お一人の心に描き、記した旅の物語をお持ち帰りいただきたく、館名を「ホテル洲の崎　風の抄」といたしております。,https://www.ikyu.com/00001585/,34.974119,139.759281
天然田園温泉　ふかほり邸, 天然田園温泉　ふかほり邸 4千坪の緑豊かな庭に囲まれ、自家農園の野菜を楽しむロハス宿,天然田園温泉　ふかほり邸 は、筑後平野の真ん中、穀倉地帯にございます。一歩門をくぐると、4千坪の敷地へ四季折々の木々や果樹が出迎えてくれ、日常をわすれさせてくれる光景へと誘います。180年に渡って受け継がれた旧家を改築した母屋は、歴史ある梁と現代のデザイン家具が調和した空間となっております。のどかでゆっくりとした時が流れ、ふるさとに帰ったような懐かしさを感じることができます。,https://www.ikyu.com/00001586/,33.252233,130.491176
強羅花扇, 強羅花扇 箱根に佇む、神代欅に彩られた伝統とスタイリッシュな未来が交錯した宿,強羅花扇、ここでは空気にまでみずみずしい緑の粒子がいっぱいに含まれています。神代欅に彩られた空間はノスタルジックな伝統とスタイリッシュな未来が交錯。極上の休日をおくつろぎくださいませ。,https://www.ikyu.com/00001587/,35.246053,139.036789
Onsen Ryokan 山喜, Onsen Ryokan 山喜 素材の「素」を大切にした、日本のふるさとを感じる8室だけ小さな宿,かけ流しの温泉で和んでいただき、食を敬い地産地消に務め、周辺の静かな環境を大事に、侘び寂びの心を大切におもてなしいたします。Onsen Ryokan 山喜は小さな八室のみのお宿です。とてもよいお湯があります。どうぞ、心も体もゆったりとおくつろぎくださいませ。,https://www.ikyu.com/00001589/,37.065815,139.924044
HOTEL GREGES, HOTEL GREGES 白亜の建物が地中海を思わせる福岡のデザイナーズリゾート,福岡県宗像市神湊の大海原を望む、全室オーシャンビューのオーベルジュ。インターナショナルに活躍するフランス人デザイナーのカトリーヌ・メミが日本で初めてプロデュースしたホテル。インテリアは、イタリア家具ブランドのカッシーナ・イクスシーがこのホテルのために手がけました。料理は三ツ星レストラン出身の兵頭賢馬エグゼクティブシェフがプロデュースするフレンチレストラン「ロルキデ・ブランシュ」でお召し上がりください。高級感漂うオーシャンビュールームで波の音に耳を傾け、本格フレンチに舌鼓を打つ、贅沢な休日を堪能ください。,https://www.ikyu.com/00001590/,33.847783,130.483224
ラグジュアリー 和 ホテル 風の薫UMI, ラグジュアリー 和 ホテル 風の薫UMI 全室オーシャンビュー＆温泉露天風呂付旅館で感じる伊豆の恵み,静岡県伊東にオープンした風の薫UMIは、全室相模灘が見渡せる海一望･全室角部屋・絶景露天風呂付き客室の心が安らぐ和風ラグジュアリーな温泉ホテルです。伊豆エリア（熱海・伊東・伊豆高原）で、観光、温泉旅行をお考えの方には是非ご体感いただきたい設備と眺望を兼ね揃えた風の薫UMI。絶景・温泉・美味の三拍子を心ゆくまでお楽しみ下さいませ。,https://www.ikyu.com/00001591/,34.973032,139.113391
料理の宿　伊豆のうみ, 料理の宿　伊豆のうみ 伊豆高原の自然と地元の新鮮な旬の「美味しい」を堪能,美食の館として名を馳せたホテル東京。料理で多くの旅人を魅了し続けるそのおもてなしの全てを注ぎ込んだ新しい宿 料理の宿　伊豆のうみ。 伊豆高原の豊かな自然、滾々と湧きいづる湯の贅に、伊豆の海、山、野の旬の素材をふんだんに使った四季折々の日本料理。段違いの美味しさは、感動と喜びと、新たな驚きを生み、忘れられない、街に戻れば又、旅に出たくなる想い出をお届け致します。,https://www.ikyu.com/00001592/,34.864649,139.096026
サイプレスガーデンホテル, サイプレスガーデンホテル 金山駅隣接で名古屋にもアクセス抜群の落ち着いたホテル,サイプレスガーデンホテルはJR名古屋駅より約3分、新都心で交通の要所「金山駅」南口より徒歩1分。JR東海道線・中央線、名鉄各線、又、名古屋港や栄方面への地下鉄が乗り入れて交通至便。特に中部国際空港や名古屋国際会議場へのアクセスは市内では最も近くて便利です。都心にありながら、緑に面してさわやかで落ち着いた雰囲気が魅力。日本ホテル協会にも加盟しているシティーホテルです。,https://www.ikyu.com/00001593/,35.141249,136.900622
倉敷美観地区　吉井旅館, 倉敷美観地区　吉井旅館 坂本龍馬も訪れた江戸の建物や蔵などを改築した倉敷美観地区の宿,倉敷美観地区　吉井旅館は、天領として栄えていた江戸時代後期に民家として建築されたものです。文化保護法による倉敷川畔伝統的建造物群保存地区内の伝統的建物の一つとして、その外観を保存しつつ旅館を創業以来、倉敷の「おもてなしの心」を守り続けて百年余の年月を重ねてまいりました。目まぐるしく過ぎてゆく日々の中で昔ながらの旅館に流れる四季の風を、倉敷美観地区　吉井旅館でこころゆくまでご堪能して下さいますよう、お待ち申し上げております。,https://www.ikyu.com/00001594/,34.596476,133.773012
旅亭 萬葉," 旅亭 萬葉 枯山水が美しい2,000坪の庭園に囲まれた古都金沢の隠れ宿",加賀百万石の歴史を刻む江戸時代の、そのずっとずっと昔から萬葉浪漫は息づいています。由緒ある萬葉歌碑を守り続ける、旅亭 萬葉。この宿を知る喜びを、ひそやかに誇って頂きたくて、どこまでも、ゆったり、ゆったりと、おもてなしいたします。,https://www.ikyu.com/00001595/,36.444213,136.537179
支笏湖温泉　レイクサイドヴィラ翠明閣, 支笏湖温泉　レイクサイドヴィラ翠明閣 全室レイクビュー、支笏湖畔に佇む1日8組限定の贅沢な空間,支笏洞爺国立公園の中にあるレイクサイドヴィラ翠明閣。朝の散策を終えたら「さくらテラス」で珈琲を。春には桜、秋には山々の紅葉が見事です。ゲストルームは、支笏湖の花の名前を冠したすべてがレイクビューの贅沢な8部屋のみ。レストランでは北海道をはじめとする四季折々の素材のうまみを引き出し、至高のディナーを御用意しております。,https://www.ikyu.com/00001596/,42.773556,141.402216
湊のやど 汀家, 湊のやど 汀家 全8室。港町ならではの新鮮な海の幸と志太の山の幸を心行くまで,江戸嘉永年間、幕末へ加速しようとする時代に、黒潮に続く海に開かれた焼津湾で旅人たちを迎えた宿、湊のやど 汀家。港に入る東西からの、そして海の向こうから吹いてくる風のような新しさを老舗の宿に取り入れながら、以来百五十余年、おもてなしの心を尽くして参りました。老舗にある楽しさ、それはいつもお客さまのご満足につながるものでありたい、私どもはそう願いつつ、お客さまとの新しい出会いに心を弾ませております。,https://www.ikyu.com/00001597/,34.868209,138.324766
FURANO NATULUX HOTEL, FURANO NATULUX HOTEL 富良野駅徒歩1分。自然と寛ぎを追求したデザイナーズホテル,FURANO NATULUX HOTELは、お客様のホテルでの一日を、特別な一日として豊かに過ごしていただくために、「自然（ナチュラル）」と「くつろぎ（リラックス）」を追求し、他にはない時間と空間をご提供したいと願っています。日常生活でたまった疲れとストレスを解き放ち、ココロとカラダが喜ぶ心地良い空間で、ゆっくりと流れるくつろぎの時間をお楽しみいただきたいと考え、インテリアデザインから家具、備品にいたるまで、ナチュラル＆リラックスのコンセプトにこだわりました。FURANO NATULUX HOTELは、「北の国」富良野の風土と歴史を大切にしながら、快適で利便性の高いホスピタリティをご提供する新しい価値観のホテルを目指します。,https://www.ikyu.com/00001600/,43.347609,142.390155
山水館欣龍, 山水館欣龍 浜名湖を望む老舗旅館で、自慢の料理と総檜造りの温泉大浴場を満喫,「山水館欣龍」は浜名湖舘山寺温泉最古の歴史を誇り、和風を基調とした落ち着いた雰囲気の温泉旅館です。客室は全室浜名湖に面し、浜名湖の新鮮な魚介類をメインとしたお食事と総檜造りの温泉大浴場と様々な温泉露天風呂をお楽しみいただけます。真心のご奉仕をモットーと考える寛ぎの宿「山水館欣龍」にて、浜名湖の旅をお楽しみください。,https://www.ikyu.com/00001602/,34.767735,137.613226
縄文のふる里　大湯温泉　ホテル鹿角, 縄文のふる里　大湯温泉　ホテル鹿角 開湯800年の美肌の湯に癒され、四季を彩る旬の料理に舌鼓,「縄文の謎を秘めた環状列石（日本最大のストーンサークル）のある里に湧き出た温泉は、開湯800年の美肌の湯。やさしく暖かな温泉でホッコリとしたら、鹿角発祥の「きりたんぽ鍋」を中心とした四季を彩る旬の味に舌鼓。東北自動車道十和田ICから10分、十和田湖まで30分、八幡平には60分の絶好のロケーション。客室はスイートルームからシングルルームまで92室。庭園を臨むレストラン。ナイトキャップにはバーラウンジで。充実の施設は「女性のひとり旅」や「ビジネス」での利用にも大好評です。箱根・富士屋ホテルや花巻温泉やホテル青森もグループホテルです。,https://www.ikyu.com/00001604/,40.296494,140.823333
日光千姫物語, 日光千姫物語 日光東照宮まで徒歩10分、四季の移ろいを愉しむ純和風旅館,日光には沢山の物語があります。季節季節にそれぞれの物語がある様に歴史や史跡にも美しい物語が隠されています。今や観光地として名高い東照宮や華厳の滝などの名所にも、壮大な物語が語りつがれています。花衣の館「日光　千姫物語」は、訪れる旅人に「夢のような美しい物語」の一頁を飾っていただけるよう願っております。素晴らしい貴方の「夢物語」づくりに是非おでかけ下さいませ。,https://www.ikyu.com/00001606/,36.753149,139.597028
竹泉荘 CHIKUSENSO ONSEN, 竹泉荘 CHIKUSENSO ONSEN 蔵王国定公園の大自然に囲まれたリゾートホテルで珠玉の寛ぎを,竹泉荘 CHIKUSENSO ONSENは東京から新幹線で2時間の場所にあり、2万坪の自然豊な国定公園、蔵王山麓の懐に抱かれた30部屋のリゾートホテルです。ホテルは曲がりくねった川に囲まれ、滝の流れ、竹林、そびえたつ落葉樹など大自然そのものがあり、訪れる人々を癒してくれます。,https://www.ikyu.com/00001607/,38.123681,140.561242
旅館　神仙, 旅館　神仙 高千穂峡まで車で10分、上質な和の設えに寛ぐ高千穂の隠れ宿,旅館　神仙は、神話と伝説のいきづく郷、高千穂にございます。高千穂の美しき自然に包まれて、お客様の心と私共の心が出逢う時・・・。この最初の瞬間を一番大切にしております。素敵な旅のお手伝いができますよう、素朴さと心づくしのおもてなしで皆様のお越しをお待ち申し上げております。,https://www.ikyu.com/00001608/,32.707356,131.306878
南阿蘇温泉　癒しの里　旅籠　静和, 南阿蘇温泉　癒しの里　旅籠　静和 全15室の露天風呂付離れから四季折々の阿蘇の絶景を望む癒しの温泉宿,南阿蘇温泉　癒しの里　旅籠　静和は阿蘇の雄大な自然を眼下に、九州熊本の静かな落ちついた古民家造りの温泉宿です。露天風呂からの阿蘇の絶景に目を奪われ、癒しの温泉で心も体も深呼吸。四季折々の郷土熊本の味と心でおもてなし致します。エステサロンもオープンしました。熊本ではめずらしい岩塩浴もございます。効能豊かな温泉と熊本の郷土料理と癒しのエステで贅沢な時間をお過ごし下さい。,https://www.ikyu.com/00001609/,32.892452,130.985018
アルモニーアンブラッセ大阪, アルモニーアンブラッセ大阪 梅田駅徒歩3分。建築家・安藤忠雄氏設計のラグジュアリ―ホテル,魅力的なバラの種類の名前をイメージして命名されたゲストルームは1フロアに4タイプのみ。限定した部屋数によって都会にありながら落ち着いたゆとりある空間と、部屋ごとに異なるデザインコンセプトをお楽しみ下さいませ。最上階23階には世界的建築家の安藤忠雄氏設計の「天空のチャペル」があり、三角形の空間は船をイメージ。全面ガラス張りで海に見立てた天空との一体感が味わえます。阪急梅田駅より徒歩約3分、JR新大阪駅からタクシーで約10分。,https://www.ikyu.com/00001610/,34.707454,135.500216
ホテルハーヴェスト那須, ホテルハーヴェスト那須 御用邸に隣接する、広大な敷地に名門ゴルフ場も備えた総合リゾート,御用邸に隣接する広大な敷地に広がる複合リゾートタウン 「東急那須リゾート」 内の一角に静かに佇む「ホテルハーヴェスト那須」。 穏やかな傾斜地を囲むように低層階の建物が配置され、自然の中に溶け込んでいます。 ゆったりとした環境の中、素敵なひと時をお過ごしください。,https://www.ikyu.com/00001611/,37.070144,140.02335
川場温泉 かやぶきの源泉湯宿 悠湯里庵, 川場温泉 かやぶきの源泉湯宿 悠湯里庵 広大な敷地に日本の原風景を再現した、茅葺き家屋の湯宿,古い歴史と文化に支えられた川場村ののどかな田園風景の中で、視界いっぱいに広がるかやぶき屋根を見渡せば懐かしい日本の原風景に出会える・・・ 川場温泉 かやぶきの源泉湯宿 悠湯里庵（ゆとりあん）は自然と歴史が育んだ時感（じかん）を思い起こさせる源泉湯宿です。,https://www.ikyu.com/00001612/,36.711582,139.113984
加賀屋姉妹館　あえの風, 加賀屋姉妹館　あえの風 能登の風の心地よさを感じながら、家族で過ごす大切な時間,大伴家持が能登を旅したとき、万葉集の歌に詠んだ「東風」。海から訪れるこの風は、豊漁、豊作、幸福をもたらすとされ、能登では「あえの風」と呼ばれています。「あえの風」は、古くから豊かな風土をつくり、この地ならではの文化を育んできました。「あえの風」の名を冠した当館は、お客様に幸せをお届けします。,https://www.ikyu.com/00001614/,37.088431,136.92037
小天狗さんろじ, 小天狗さんろじ 8室全て源泉掛け流し露天風呂付。全室離れのひっそりと佇む大人宿,下関の奥座敷「川棚温泉」にある小天狗さんろじ。八部屋それぞれ趣の異なるお部屋は大人だけがご宿泊いただける特別な空間。客室の露天風呂は24時間源泉かけ流し。好きなときに心ゆくまで贅沢に川棚の湯をひとり占めできます。独立型の寝室には広く気持ちよいベッド。居心地のよいリビングにはこだわりのソファ。ゆっくりと流れる時間の中で、大切な人とお過ごしいただける“プライベート”重視の隠れ宿です。,https://www.ikyu.com/00001615/,34.13702,130.938877
HOTELLI aalto, HOTELLI aalto 緑豊かな国立公園内に佇む源泉掛け流しと高原グルメが魅力の宿,福島、山形、新潟の3県にまたがる磐梯朝日国立公園、磐梯山の北側、裏磐梯･大府平。五色沼にほど近い木立の中に「HOTELLI aalto」はひっそりと佇んでいます。｢アアルト｣は｢波｣、｢ホテリ｣はフィンランド語で｢ホテル｣の意味しています。厳しい自然の中で豊かに暮らす北欧のライフスタイルと自然を敬う日本の心をつなげたい、その想いを込めたのがホテリ・アアルトです。しつらえもホテルサービスも、基本は地元裏磐梯であり会津です。異なる文化・ライフスタイルをミックスし、他にはない個性溢れる宿として誕生しました。,https://www.ikyu.com/00001616/,37.650999,140.097878
ホテル大雪 ONSEN & CANYON RESORT, ホテル大雪 ONSEN & CANYON RESORT 大自然に囲まれた層雲峡の高台に立つ、温泉リゾートホテル,層雲峡「ホテル大雪　和房雪花・雪ほたる」は、すべて掛け流しの「渓谷露天風呂 天華の湯」「展望大浴場 大雪乃湯」「欧風大浴場 チニタの湯」を備えた観光温泉ホテルです。客室も「特別フロア 和房 雪花」や「新和風モダンフロア 雪ほたる」を備え、幅広いお客様のニーズに対応させていただいております。層雲峡にお越しの際は、「ホテル大雪」をご利用ください。,https://www.ikyu.com/00001617/,43.725466,142.950829
サンセットビューホテル けひの海, サンセットビューホテル けひの海 慶野松原に佇む宿で、美しい夕陽とうずしお温泉を堪能,「サンセットビューホテル けひの海」は、日本夕陽百選に選ばれる景勝地、慶野松原（淡路島国立公園）にあり、 四季を問わず絶景夕陽をご堪能いただけます。癒しとくつろぎの空間の中でごゆっくりおくつろぎくださいませ。,https://www.ikyu.com/00001618/,34.336238,134.733714
純和風料理旅館 き乃ゑ, 純和風料理旅館 き乃ゑ 京都・祇園で京懐石と京風情を味わえる純和風料理旅館,純和風料理旅館 き乃ゑ は、京懐石と京風情が心ゆくまで味わえる祇園 旅館です。また当館は、祇園に位置し、徒歩で建仁寺へは約1分、八坂神社までは約3分、四条河原町へは約10分のロケーションにあり、周辺は京都らしい雰囲気に溢れています。,https://www.ikyu.com/00001619/,35.000727,135.777239
蛍雪の宿 尚文, 蛍雪の宿 尚文 水上の地で山人料理と貸切露天風呂を楽しめる宿,山なみ連なるみなかみの大自然と澄んだ空気。天然木田舎造りの宿の中に一歩足を踏み入れれば、そこは懐かしい田舎の休日。旅の汗を貸切風呂でながしていただき、地元奥利根の食材をふんだんに使った自慢の[山人料理]をお腹一杯ご堪能ください。風の香りや虫の声、小川のせせらぎ、星のまたたき、自然の安らぎがここにあります。どうぞごゆっくりおくつろぎくださいませ。,https://www.ikyu.com/00001622/,36.802456,138.999832
別亭やえ野, 別亭やえ野 水上温泉に佇む、4室すべてが離れ形式の宿で自分だけの時間を過ごす,谷川岳の麓「みなかみ」に佇む四室の宿「別亭 やえ野」には、緑に包まれる離れ形式の客室に静かな時間が流れています。季節の懐石料理に舌鼓を打ちながら、安らいだひとときをお過ごしください。,https://www.ikyu.com/00001623/,36.80357,139.002035
箱根エレカーサ ホテル＆スパ, 箱根エレカーサ ホテル＆スパ 箱根の大自然に抱かれるホテルで、斬新なイタリア料理を味わう,「箱根エレカーサ ホテル＆スパ」は訪れる誰もが幸せになれる場所。あなたから始まる幸せの絆。エレカーサでの出会いが、生涯を通じて結婚記念日やご家族の誕生日、大切な人の誕生日、両親へのプレゼント旅行や、還暦・古希など様々なアニバーサリーを応援したい。そう考える私たちは、そこから繋がるすべての人に、より豊かな人生を送れることを願い、生涯を通じてお役に立ちたいと考えています。都会の喧騒から離れ、箱根の大自然に抱かれて、美味しい食事と溢れんばかりの笑顔でお迎えする事。お客様の第2の邸宅として、いつでもお気軽にいらしていただける場所になれる事。それが私たちの願いです。,https://www.ikyu.com/00001625/,35.255301,139.057225
オーベルジュテラ, オーベルジュテラ 1日4組限定の、蓼科フレンチを味わうオーベルジュ,蓼科の地で永きにわたり愛され続ける一日限定3組のプライベートオーベルジュ、オーベルジュテラで白駒池や御射鹿池等蓼科の大自然と伝統の地産池消の蓼科ヌーベルマクロフレンチをお楽しみ下さい。,https://www.ikyu.com/00001626/,36.040458,138.284912
グランヴィリオリゾート石垣島 オーシャンズウイング＆ヴィラガーデン, グランヴィリオリゾート石垣島 オーシャンズウイング＆ヴィラガーデン 石垣島の美しい海と空を目の前にするコテージタイプのラグジュアリーホテル,■ホテル名称変更のお知らせ2020年12月1日(火)より、「グランヴィリオリゾート石垣島オーシャンズウイング」と「グランヴィリオリゾート石垣島ヴィラガーデン」は統合し「グランヴィリオリゾート石垣島」として運営いたしますのでお知らせ致します。これからも引き続き変わらぬご愛顧のほど、何卒よろしくお願い申し上げます。 ※スパ　・・あり（詳しくはお問い合わせください）広大な敷地のなかに2つのホテルが建つグランヴィリオリゾート石垣島。ヴィラガーデンにはプール付きコテージなどラグジュアリーなお部屋を楽しめます。もう一つのホテル、オーシャンズウイングは竹富島などを望むオーシャンビューのお部屋が中心となり、それぞれのシーンに合わせた滞在が楽しめます。,https://www.ikyu.com/00001627/,24.357068,124.124159
里山のオーベルジュ　薪の音, 里山のオーベルジュ　薪の音 五箇山のほど近く、自然豊かな里山にひっそり佇む全3室のオーベルジュ,一日3組限定のお客様をおもてなしする里山のオーベルジュ　薪の音。世界遺産の合掌造りで有名な五箇山にほど近い富山県・南砺市にあります。東海北陸道・福光I.Cまで車で5分のアクセスの良さで白川郷や金沢、高山へも足を運べます。,https://www.ikyu.com/00001628/,36.506955,136.889611
